1452,506,1312
47,14,0
32,169,1584
45,57,1612
1050000,12,0
505,21,2
4235,238,6994
6,18,0
3368,284,5198
2,3,0
31,162,289
162,21,697
3781,674,15795
12,56,4
3675,1283,21321
19,97,83
14058,918,20818
3353,651,13042
344,113,115
3664,119,10062
394,1,0
625,128,33
7,3,11
78,30,213
78,18,4
196,19,14
89,360,1133
121,37,865
111,331,942
8,35,22
11,3,11
116,385,2146
35,65,180
381,740,2249
161,83,836
461,3918,1467
68,25,194
11680,4658,12780
61,469,1241
8,5,11
581,164,291
23,19,0
273,701,1847
614,69,591
40,91,901
6,3,11
363,1809,162
22,79,135
57,50,0
251,31,7798
22932,621,3051
1050000,33,3
91,35,46
23,94,286
461,55,0
2648,521,11218
93,5,1074
82,511,485
5095,1557,15451
625,63,216
6989,1023,4934
60,154,16
35,134,162
2662,1836,21590
120,78,2366
89,28,205
85,63,640
7,7,0
1005,312,12592
818,122,327
2439,1299,1263
341,3,0
72,48,406
825,143,855
1739,504,3521
17063,5052,17352
595,527,1313
39,377,359
12,4,0
6153,379,1093
3,0,1
33,354,5
255,235,618
176,139,2652
970,234,308
8407,52,4658
123,606,2677
2,1,0
13,1,6
21,10,50
8936,579,20987
184,64,591
63,26,0
690,2696,2409
71,189,356
152,3,11
413,23,154
144,288,408
17,28,24
8,7,0
648,285,1088
303,259,4195
258,75,0
441,89,0
84,86,261
33,0,67
19,40,179
1028,752,2448
1112,119,1808
69,6,2
481,525,312
180,500,3423
200,50,0
530,121,2595
38,34,10
286,214,94
26,5,0
2453,1214,24296
22,155,2
125,215,128
1224,194,330
63,205,196
2339,90,2374
104,109,355
77,136,949
2167,60,4638
48,4,0
43,7,0
19,39,36
162,73,486
28,85,483
72,1,0
51,21,697
73,203,288
2468,339,4358
26,39,85
1068,198,2154
624,3,11
14,8,46
724,147,241
2599,789,22097
1237,510,200
9,1,0
15144,767,8578
4404,2739,32125
1566,1407,15567
4002,103,3540
36,2,0
1680,414,3030
31,62,189
393,2485,894
12,1,0
14,27,4
102,129,1260
12,10,2
214,193,1591
24,85,454
93,71,317
20,29,0
155,123,928
7,39,8
1182,79,4388
143,124,927
294,15,73
370,8,0
553,55,1034
2001,198,4949
7781,1063,6973
162,18,16
242,7,40
34,17,31
423,18,12
3095,262,2232
368,70,611
3,1,6
3229,1877,7804
92,16,0
6381,602,1114
12,3,0
10041,199,1587
580,184,2159
14,290,464
7978,730,24268
40,29,180
4,1,5
1505,655,3067
8,50,2
7,1,6
3981,664,4711
72,39,78
142,406,608
104,34,116
1338,2553,1648
58,36,80
571,655,938
2995,2639,4292
150,188,1038
113,1,34
159,1101,326
4152,2523,12715
237,1536,16
2712,143,5474
6934,480,8157
1474,320,620
18059,489,3947
523,843,914
580,138,42
14,4,6
248,7,18
337,235,343
6,12,0
171,226,706
4445,186,3088
37,302,104
2800,66,2558
163,108,17
728,224,204
169,226,650
13,59,56
6,8,4
15,93,121
68,356,905
214,106,538
591,4,0
1497,1281,5314
8,45,0
2806,799,52117
8233,198,1588
8,28,0
16,17,0
44,1,1
2409,514,2843
90,0,2
3399,3387,6168
31,353,198
848,2,142
779,456,1874
12,6,0
339,253,2930
5,2,12
441,328,2296
65,102,0
459,69,250
2036,110,210
58,9,100
637,78,152
113,207,0
49,281,241
304,30,18
1888,769,4405
27,61,68
300,523,314
2194,1432,12303
45,1118,79
20,3,11
1632,65,1869
251,13,0
853,518,5739
5,0,11
37,102,0
1080,525,312
199,597,240
2000,1557,9045
8440,971,370
127,53,253
830,122,3969
248,3,0
6935,1094,25943
34,1,0
59,19,0
9652,11721,22255
7140,1826,14241
43,15,4
159,12,230
1063,1481,4667
178,73,486
245,98,29
94,105,383
91,219,246
29,250,750
26,73,156
1811,283,853
89,21,382
43,110,561
1218,180,1072
237,4,4
518,547,2166
13,7,27
313,2618,16
776,29,58
285,36,296
117,254,8
2062,456,3924
17,38,0
233,64,4
1799,285,963
4711,223,5269
386,43,300
995,113,5308
10,111,17
858,1293,3102
41,188,57
10,3,11
20,6,0
419,1733,0
